Latin.name,Species,Family,Life.Form,USDA.Code,Rep,Exp,TRT,Code,YearCollected,Lat,Long,SoilMoisture,VegHeight,OHeight,CC1,CC2,CC3,CCAvg,CC.Relative,Stomatal.Conductance,WetWeight,DryWeight,LeafArea,LDMC,LWC,SLA,LMA,D15N,D13C,Percent_N,Percent_C,CN_ratio
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,15,,,FESBRA15,2008_2009,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,251.6,NA,NA,0.19,NA,NA,107.3684211,0.0093,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,16,,,FESBRA16,2008_2009,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,278.5,NA,NA,0.224,NA,NA,287,0.0035,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,17,,,FESBRA17,2008_2009,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,128.6,NA,NA,0.188,NA,NA,138.3333333,0.0072,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,18,,,FESBRA18,2008_2009,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,139.2,NA,NA,0.267,NA,NA,212.2222222,0.0047,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,19,,,FESBRA19,2008_2009,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,0.295,NA,NA,88.42105263,0.0113,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,20,,,FESBRA20,2008_2009,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,21,,,FESBRA21,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,22,,,FESBRA22,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,23,,,FESBRA23,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,24,,,FESBRA24,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,25,,,FESBRA25,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,26,,,FESBRA26,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,27,,,FESBRA27,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,28,,,FESBRA28,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,29,,,FESBRA29,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,30,,,FESBRA30,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,31,,,FESBRA31,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,32,,,FESBRA32,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,33,,,FESBRA33,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,34,,,FESBRA34,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,35,,,FESBRA35,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Festuca brachyphylla,FESBRA,Poaceae,Graminoid,FEBR,36,,,FESBRA36,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frasera speciosa,FRASPE,Gentianaceae,Forb,FRSP,1,,,FRASPE1,2008_2009,NA,NA,NA,NA,14.1,710.2091024,NA,NA,710.2091024,1.759016907,70.2,NA,NA,74.017,NA,NA,89.56558567,0.0112,NA,NA,NA,NA,NA
Frasera speciosa,FRASPE,Gentianaceae,Forb,FRSP,2,,,FRASPE2,2008_2009,NA,NA,NA,NA,12.8,447.6386306,NA,NA,447.6386306,1.108693083,82.2,NA,NA,34.073,NA,NA,77.95241364,0.0128,NA,NA,NA,NA,NA
Frasera speciosa,FRASPE,Gentianaceae,Forb,FRSP,3,,,FRASPE3,2008_2009,NA,NA,NA,NA,14,422.4969065,NA,NA,422.4969065,1.046423088,123.9,NA,NA,32.034,NA,NA,93.28479907,0.0107,NA,NA,NA,NA,NA
Frasera speciosa,FRASPE,Gentianaceae,Forb,FRSP,4,,,FRASPE4,2008_2009,NA,NA,NA,NA,10.6,650.2028728,NA,NA,650.2028728,1.610395928,NA,NA,NA,43.054,NA,NA,96.12413485,0.0104,NA,NA,NA,NA,NA
Frasera speciosa,FRASPE,Gentianaceae,Forb,FRSP,5,,,FRASPE5,2008_2009,NA,NA,NA,NA,11.2,507.5317295,NA,NA,507.5317295,1.257033865,NA,NA,NA,53.457,NA,NA,84.96026701,0.0118,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,1,,,GENALG1,2008_2009,NA,NA,NA,NA,10.6,394.9,NA,NA,394.9,0.978072196,81.3,NA,NA,2.684,NA,NA,40.18583043,0.0249,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,2,,,GENALG2,2008_2009,NA,NA,NA,NA,14,328.1,NA,NA,328.1,0.812624684,59.3,NA,NA,1.782,NA,NA,44.03903904,0.0227,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,3,,,GENALG3,2008_2009,NA,NA,NA,NA,12.5,212,NA,NA,212,0.525072944,NA,NA,NA,3.402,NA,NA,49.6557971,0.0201,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,4,,,GENALG4,2008_2009,NA,NA,NA,NA,15.4,283.5,NA,NA,283.5,0.702161225,NA,NA,NA,3.412,NA,NA,41.77939646,0.0239,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,5,,,GENALG5,2008_2009,NA,NA,NA,NA,9.3,213.1,NA,NA,213.1,0.527797379,NA,NA,NA,4.434,NA,NA,54.01114206,0.0185,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,6,,,GENALG6,2008_2009,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,2.474,NA,NA,45.96830986,0.0218,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,7,,,GENALG7,2008_2009,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,3.573,NA,NA,48.11284047,0.0208,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,8,,,GENALG8,2008_2009,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,1.788,NA,NA,48.85897436,0.0205,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,9,,,GENALG9,2008_2009,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,3.291,NA,NA,42.12441315,0.0237,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,10,,,GENALG10,2008_2009,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,4.447,NA,NA,44.35146444,0.0225,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,11,,,GENALG11,2008_2009,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,3.46,NA,NA,17.89859907,0.0559,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,12,,,GENALG12,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.933,NA,NA,21.97755961,0.0455,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,13,,,GENALG13,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.741,NA,NA,21.19545455,0.0472,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,14,,,GENALG14,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.015,NA,NA,22.73579379,0.044,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,15,,,GENALG15,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.939,NA,NA,25.56473829,0.0391,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,16,,,GENALG16,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.611,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,17,,,GENALG17,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.473,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,18,,,GENALG18,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.811,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,19,,,GENALG19,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.589,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,20,,,GENALG20,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,21,,,GENALG21,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.683,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,22,,,GENALG22,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.701,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,23,,,GENALG23,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.663,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,24,,,GENALG24,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.881,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentiana algida,GENALG,Gentianaceae,Forb,GEAL2,25,,,GENALG25,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.784,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,1,,,GENAMA1,2008_2009,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,141.5,NA,NA,1.68,NA,NA,262.5,0.0038,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,2,,,GENAMA2,2008_2009,NA,NA,NA,NA,14.6,NA,NA,NA,NA,NA,55.9,NA,NA,0.856,NA,NA,305.7142857,0.0033,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,3,,,GENAMA3,2008_2009,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,134.9,NA,NA,0.882,NA,NA,284.516129,0.0035,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,4,,,GENAMA4,2008_2009,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,39.9,NA,NA,0.998,NA,NA,262.6315789,0.0038,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,5,,,GENAMA5,2008_2009,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,139.9,NA,NA,0.568,NA,NA,315.5555556,0.0032,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,6,,,GENAMA6,2008_2009,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,193.3,NA,NA,0.741,NA,NA,390,0.0026,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,7,,,GENAMA7,2008_2009,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,91.6,NA,NA,0.667,NA,NA,185.2777778,0.0054,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,8,,,GENAMA8,2008_2009,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,NA,341.6666667,0.0029,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,9,,,GENAMA9,2008_2009,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,0.852,NA,NA,355,0.0028,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,10,,,GENAMA10,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493,NA,NA,273.8888889,0.0037,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,11,,,GENAMA11,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.056,NA,NA,285.4054054,0.0035,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,12,,,GENAMA12,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856,NA,NA,329.2307692,0.003,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,13,,,GENAMA13,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,NA,NA,168.3333333,0.0059,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,14,,,GENAMA14,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786,NA,NA,374.2857143,0.0027,NA,NA,NA,NA,NA
Gentianella amarella,GENAMA,Gentianaceae,Forb,GEAM3,15,,,GENAMA15,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,1,,,GEUROS1,2008_2009,NA,NA,NA,NA,11.4,356.2,NA,NA,356.2,0.882221617,177.3,NA,NA,11.564,NA,NA,90.41438624,0.0111,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,2,,,GEUROS2,2008_2009,NA,NA,NA,NA,18.2,216.7,NA,NA,216.7,0.536713712,429.3,NA,NA,15.314,NA,NA,117.348659,0.0085,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,3,,,GEUROS3,2008_2009,NA,NA,NA,NA,17.4,533.4,NA,NA,533.4,1.321103342,137.5,NA,NA,13.14,NA,NA,107.177814,0.0093,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,4,,,GEUROS4,2008_2009,NA,NA,NA,NA,7.3,601.1,NA,NA,601.1,1.488779937,52.1,NA,NA,9.101,NA,NA,139.5858896,0.0072,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,5,,,GEUROS5,2008_2009,NA,NA,NA,NA,8.2,997.2,NA,NA,997.2,2.469824245,135,NA,NA,10.616,NA,NA,108.216106,0.0092,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,6,,,GEUROS6,2008_2009,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,240.2,NA,NA,11.451,NA,NA,90.16535433,0.0111,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,7,,,GEUROS7,2008_2009,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,182.4,NA,NA,11.594,NA,NA,99.5193133,0.01,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,8,,,GEUROS8,2008_2009,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,117.8,NA,NA,10.165,NA,NA,107.2257384,0.0093,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,9,,,GEUROS9,2008_2009,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,181.3,NA,NA,8.304,NA,NA,97.23653396,0.0103,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,10,,,GEUROS10,2008_2009,NA,NA,NA,NA,13.7,NA,NA,NA,NA,NA,63.8,NA,NA,11.125,NA,NA,86.8462139,0.0115,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,11,,,GEUROS11,2008_2009,NA,NA,NA,NA,18.2,NA,NA,NA,NA,NA,93.8,NA,NA,7.156,NA,NA,95.79651941,0.0104,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,12,,,GEUROS12,2008_2009,NA,NA,NA,NA,25.2,NA,NA,NA,NA,NA,87.8,NA,NA,11.228,NA,NA,91.88216039,0.0109,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,13,,,GEUROS13,2008_2009,NA,NA,NA,NA,23.5,NA,NA,NA,NA,NA,281.8,NA,NA,7.952,NA,NA,119.2203898,0.0084,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,14,,,GEUROS14,2008_2009,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,289.3,NA,NA,12.312,NA,NA,129.4637224,0.0077,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,15,,,GEUROS15,2008_2009,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,206.9,NA,NA,15.198,NA,NA,79.82142857,0.0125,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,16,,,GEUROS16,2008_2009,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA,83.7,NA,NA,16.998,NA,NA,106.0386775,0.0094,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,17,,,GEUROS17,2008_2009,NA,NA,NA,NA,19.5,NA,NA,NA,NA,NA,245.9,NA,NA,12.628,NA,NA,100.1427439,0.01,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,18,,,GEUROS18,2008_2009,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,142.8,NA,NA,8.04,NA,NA,105.7894737,0.0095,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,19,,,GEUROS19,2008_2009,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,11.865,NA,NA,152.3106547,0.0066,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,20,,,GEUROS20,2008_2009,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,6.965,NA,NA,120.9201389,0.0083,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,21,,,GEUROS21,2008_2009,NA,NA,NA,NA,NA,356.2,NA,NA,356.2,0.882221617,NA,NA,NA,3.72,NA,NA,79.31769723,0.0126,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,22,,,GEUROS22,2008_2009,NA,NA,NA,NA,NA,216.7,NA,NA,216.7,0.536713712,NA,NA,NA,5.283,NA,NA,82.16174184,0.0122,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,23,,,GEUROS23,2008_2009,NA,NA,NA,NA,NA,533.4,NA,NA,533.4,1.321103342,NA,NA,NA,4.806,NA,NA,127.8191489,0.0078,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,24,,,GEUROS24,2008_2009,NA,NA,NA,NA,NA,601.1,NA,NA,601.1,1.488779937,245.8,NA,NA,4.531,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,25,,,GEUROS25,2008_2009,NA,NA,NA,NA,NA,997.2,NA,NA,997.2,2.469824245,496.1,NA,NA,9.981,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,26,,,GEUROS26,2008_2009,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,266.8,NA,NA,12.347,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,27,,,GEUROS27,2008_2009,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,146.7,NA,NA,11.768,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,28,,,GEUROS28,2008_2009,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,143.7,NA,NA,11.917,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,29,,,GEUROS29,2008_2009,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,72.6,NA,NA,6.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,30,,,GEUROS30,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.657,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,31,,,GEUROS31,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.878,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,32,,,GEUROS32,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.424,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,33,,,GEUROS33,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.641,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geum rossii,GEUROS,Rosaceae,Forb,GERO2,34,,,GEUROS34,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.044,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,1,,,HIEGRA1,2008_2009,NA,NA,NA,NA,22.2,581.3166718,NA,NA,581.3166718,1.439781398,43.4,NA,NA,2.801,NA,NA,225.8870968,0.0044,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,2,,,HIEGRA2,2008_2009,NA,NA,NA,NA,16.6,437.4887934,NA,NA,437.4887934,1.083554381,10.6,NA,NA,3.807,NA,NA,226.6071429,0.0044,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,3,,,HIEGRA3,2008_2009,NA,NA,NA,NA,14.2,454.4745437,NA,NA,454.4745437,1.125623994,201.4,NA,NA,1.819,NA,NA,183.7373737,0.0054,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,4,,,HIEGRA4,2008_2009,NA,NA,NA,NA,10,326.6554887,NA,NA,326.6554887,0.809046977,180.5,NA,NA,5.892,NA,NA,346.5882353,0.0029,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,5,,,HIEGRA5,2008_2009,NA,NA,NA,NA,18.6,387.0147165,NA,NA,387.0147165,0.958542248,290.6,NA,NA,5.092,NA,NA,320.2515723,0.0031,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,6,,,HIEGRA6,2008_2009,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,231.2,NA,NA,3.256,NA,NA,198.5365854,0.005,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,7,,,HIEGRA7,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.1,NA,NA,2.983,NA,NA,131.4096916,0.0076,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,8,,,HIEGRA8,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.5,NA,NA,2.897,NA,NA,95.61056106,0.0105,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,9,,,HIEGRA9,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.973,NA,NA,207.9020979,0.0048,NA,NA,NA,NA,NA
Hieracium gracile,HIEGRA,Asteraceae,Forb,HIGR,10,,,HIEGRA10,2008_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.035,NA,NA,251.75,0.004,NA,NA,NA,NA,NA
